# Time	QueueLength	QueueDelay
3.31509	3	0.0006399999999997519
3.31509	2	0.000540000000000429
3.31509	3	0.0010799999999999699
3.31509	4	0.0007900000000002905
3.31524	5	0.000280000000000058
3.31547	4	0.00025999999999992696
3.31552	5	0.0002799999999996139
3.31552	4	0.00046999999999997044
3.31556	3	0.0006399999999997519
3.31571	4	0.0006500000000002615
3.31604	3	0.00021000000000004349
3.31614	2	0.00039999999999995595
3.31619	3	0.0005299999999999194
3.31638	4	0.0005999999999999339
3.31638	5	0.000780000000000225
3.31638	6	0.0009399999999999409
3.31639	5	0.0006899999999996353
3.31654	6	0.0002999999999997449
3.31665	5	0.0007599999999996498
3.31686	4	0.0008799999999999919
3.31687	5	0.0010799999999999699
3.31687	4	0.00032999999999994145
3.31732	3	0.000280000000000058
3.31733	2	0.00025000000000030553
3.31778	3	0.00046999999999997044
3.31778	2	0.0007399999999999629
3.31778	3	0.0006499999999998174
3.31778	4	0.00019999999999997797
3.31799	3	0.00019999999999997797
3.31805	4	0.00038999999999989043
3.31805	3	0.000520000000000298
3.31825	2	0.0005999999999999339
3.3185	3	0.0009399999999999409
3.3185	2	0.0010699999999999044
3.31872	1	0.0006900000000000794
3.31898	2	0.0002799999999996139
3.31918	1	0.0005399999999999849
3.31923	2	0.0011499999999999844
3.31923	1	0.0010799999999999699
3.31933	2	3.0000000000196536e-05
3.3198	3	0.00024999999999986144
3.31985	2	0.00025999999999992696
3.32027	3	0.00048000000000003595
3.32032	4	0.0009000000000001229
3.32032	3	0.0006800000000000139
3.32036	2	0.0002199999999996649
3.32047	3	0.00019999999999997797
3.32047	2	0.00021000000000004349
3.32047	3	0.0005100000000002325
3.32047	4	0.0005999999999999339
3.32058	5	0.0009500000000000064
3.32058	4	0.0010799999999999699
3.32063	5	0.0006900000000000794
3.32094	4	0.000280000000000058
3.32103	3	0.0005399999999999849
3.32119	4	0.0011499999999999844
3.32141	3	0.0010699999999999044
3.3215	4	2.9999999999752447e-05
3.3215	3	0.000140000000000029
3.32166	4	0.0003700000000002035
3.32171	3	0.00046999999999997044
3.32176	4	0.0009399999999999409
3.32176	3	0.0006399999999997519
3.32187	4	0.00020000000000042206
3.32187	3	0.00020000000000042206
3.32187	4	8.999999999925734e-05
3.32187	5	0.0005100000000002325
3.32202	6	0.0004900000000001015
3.32221	5	0.0009399999999999409
3.32234	4	0.0009600000000000719
3.32281	3	0.0006899999999996353
3.32285	4	0.000280000000000058
3.32285	3	0.0005399999999999849
3.32289	2	0.0011499999999999844
3.32294	3	0.0010799999999999699
3.32294	2	2.9999999999752447e-05
3.32356	1	0.0001299999999995194
3.32388	2	0.0003800000000007131
3.32407	1	0.00048000000000048004
3.32429	2	0.0009500000000004505
3.32429	1	0.0006399999999997519
3.32435	2	0.00019999999999953388
3.32441	3	0.00019999999999953388
3.32441	2	0.00013000000000040757
3.32455	3	0.000560000000000116
3.32455	2	0.000600000000000378
3.32455	3	0.0010299999999991982
3.32455	4	0.001020000000000465
3.3247	5	0.0006899999999996353
3.32474	4	0.000280000000000058
3.32503	3	0.0005399999999999849
3.32517	4	0.0011499999999999844
3.32541	3	0.0010799999999999699
3.32547	4	2.9999999999752447e-05
3.32547	3	0.00013000000000040757
3.3255	2	0.0003799999999998249
3.32559	3	0.00046999999999997044
3.32559	2	0.0009399999999999409
3.32565	3	0.0006399999999997519
3.32584	4	0.00020000000000042206
3.32584	5	0.00018999999999991246
3.32584	6	0.0001299999999995194
3.32585	5	0.0005499999999996064
3.32592	4	0.0005999999999994898
3.326	5	0.0010300000000000864
3.32632	4	0.0010300000000000864
3.32656	5	0.0006899999999996353
3.32659	4	0.000280000000000058
3.32665	5	0.0005399999999999849
3.32665	4	0.0011499999999999844
3.3268	3	0.0010799999999999699
3.32693	4	2.9999999999752447e-05
3.32693	3	0.000140000000000029
3.32704	4	0.00034000000000045105
3.32724	5	0.00046999999999997044
3.32724	4	0.0009399999999999409
3.32724	5	0.0007500000000000284
3.32724	6	0.0002900000000005676
3.32727	5	0.00020000000000042206
3.32739	6	0.0002200000000005531
3.32771	5	0.0005199999999998539
3.32777	4	0.000600000000000378
3.32799	5	0.0010300000000000864
3.32799	4	0.0010300000000000864
3.32811	5	0.0008100000000004215
3.32811	4	0.00038999999999944635
3.32818	3	0.0005100000000002325
3.32845	2	0.0011599999999996058
3.32912	1	0.0011499999999999844
3.32918	2	3.0000000000640625e-05
3.32918	1	1.9999999999242846e-05
3.32925	2	0.00043000000000059657
3.32929	3	0.0004700000000008586
3.32929	2	0.0009400000000008291
3.32963	1	0.0007299999999998974
3.32972	2	0.000280000000000058
3.32993	3	0.00016999999999978144
3.32993	2	0.0001299999999995194
3.32993	3	0.0004900000000001015
3.32993	4	0.0004999999999997229
3.33008	5	0.0009600000000000719
3.3303	4	0.0009500000000004505
3.33036	5	0.0008099999999995333
3.33036	4	0.00039999999999995595
3.3304	3	0.00048000000000048004
3.33055	4	0.0011299999999998533
3.33064	5	0.0011499999999999844
3.33064	4	2.9999999999752447e-05
3.33087	3	2.0000000000131024e-05
3.33097	2	0.00039999999999995595
3.33102	3	0.00046999999999997044
3.33121	4	0.0009399999999999409
3.33121	5	0.000700000000000145
3.33121	6	0.0002899999999996794
3.33122	5	0.00016000000000016001
3.33137	6	0.00017000000000066962
3.33148	5	0.0005899999999998684
3.3317	4	0.0006099999999999994
3.33171	5	0.0010399999999997078
3.33171	4	0.0009199999999998099
3.33182	5	0.0008100000000004215
3.33182	4	0.00039999999999995595
3.33194	5	0.0004499999999998394
3.33215	4	0.0011099999999997223
3.33217	3	0.001120000000000232
3.33241	4	5.9999999999504894e-05
3.33261	5	1.0000000000509601e-05
3.33261	4	0.0003799999999998249
3.33261	5	0.00047999999999959186
3.33261	6	0.0009499999999995623
3.33276	7	0.0006700000000003925
3.33283	6	0.00025999999999992696
3.33289	7	0.00018999999999991246
3.33289	6	0.00016000000000016001
3.333	7	0.000560000000000116
3.333	6	0.0005999999999994898
3.33308	5	0.0010300000000000864
3.33333	4	0.0009199999999998099
3.33356	3	0.0007699999999992713
3.33401	2	0.00038999999999944635
3.33407	3	0.000460000000000349
3.33407	2	0.0010799999999999699
3.33435	3	0.0010900000000004795
3.33435	2	8.999999999925734e-05
3.33462	3	2.0000000000131024e-05
3.33468	2	0.0003500000000000725
3.33509	3	0.00046999999999997044
3.33519	2	0.0009500000000004505
3.3353	3	0.000760000000000538
3.3353	2	0.00034000000000045105
3.3353	3	0.0002300000000001745
3.3353	4	0.00023999999999979593
3.33541	5	0.0005199999999998539
3.33541	4	0.000600000000000378
3.33545	5	0.0010300000000000864
3.33553	6	0.0009100000000001884
3.33553	5	0.0008599999999994168
3.33577	4	0.0005100000000002325
3.33586	3	0.0004900000000001015
3.33602	4	0.0011300000000007415
3.33624	3	0.0010599999999998388
3.3365	4	0.00011999999999989797
3.33654	3	0.00032999999999994145
3.33659	4	0.0007299999999998974
3.33659	3	0.00030999999999981043
3.3367	4	0.0002899999999996794
3.3367	3	0.0005799999999993588
3.3367	4	0.0008400000000001739
3.3367	5	0.0008400000000001739
3.33671	6	0.00048000000000048004
3.33671	5	0.000460000000000349
3.33685	6	0.0011299999999998533
3.33704	5	0.0010599999999998388
3.33717	4	0.00011999999999989797
3.33764	3	0.00032999999999994145
3.33772	2	0.0007099999999997664
3.33777	3	0.000280000000000058
3.33777	2	0.0002900000000005676
3.33799	3	0.0005500000000004945
3.33799	4	0.0008299999999996643
3.33799	5	0.0008100000000004215
3.338	4	0.000460000000000349
3.33806	5	0.0004499999999998394
3.33806	4	0.0010999999999992127
3.33839	3	0.0010599999999998388
3.33847	2	0.00011999999999989797
3.33871	3	0.00032999999999994145
3.33889	2	0.0006800000000000139
3.33894	1	0.00025999999999992696
3.33912	2	0.000280000000000058
3.33912	1	0.0005199999999998539
3.33918	2	0.0008499999999997954
3.33924	3	0.0007799999999997809
3.33924	2	0.00042000000000008697
3.33954	3	0.0004499999999998394
3.33957	2	0.0010700000000003485
3.34001	3	0.0010699999999994603
3.34009	4	0.00011000000000027654
3.34009	3	0.0003399999999995629
3.34009	4	0.0007599999999996498
3.34009	5	0.0003399999999995629
3.34024	4	0.000280000000000058
3.3403	5	0.0006099999999999994
3.3403	4	0.0008400000000001739
3.34042	5	0.0008699999999999264
3.34042	4	0.0005100000000002325
3.34048	5	0.0004900000000001015
3.34056	4	0.001120000000000232
3.34075	3	0.0010699999999994603
3.34083	4	0.00011000000000027654
3.34103	3	0.0003399999999995629
3.3414	4	0.0007299999999998974
3.34142	3	0.00030999999999981043
3.34148	4	0.0002900000000005676
3.34148	3	0.000580000000000247
3.34177	4	0.0008399999999992858
3.34177	3	0.0008300000000005525
3.34187	4	0.00048000000000048004
3.3421	3	0.00046999999999997044
3.34222	4	0.0011299999999998533
3.3426	3	0.0010699999999994603
3.34266	4	0.00011000000000027654
3.34266	3	0.00032999999999994145
3.34266	4	0.000700000000000145
3.34266	5	0.0002900000000005676
3.34283	6	0.000280000000000058
3.34283	5	0.0005500000000004945
3.34295	6	0.0008399999999992858
3.34295	5	0.0007999999999999119
3.34313	4	0.0004499999999998394
3.34328	3	0.0004499999999998394
3.3436	2	0.0011099999999997223
3.34383	3	0.0010599999999998388
3.34383	4	0.00011999999999989797
3.34383	5	0.00034000000000045105
3.34395	4	0.0006699999999995043
3.34396	3	0.00024999999999941735
3.34401	4	0.0002900000000005676
3.34401	3	0.0005199999999998539
3.34408	4	0.0008400000000001739
3.34413	5	0.0007799999999997809
3.34413	4	0.00042000000000008697
3.34443	3	0.0004499999999998394
3.34446	2	0.0010799999999999699
3.34456	3	0.0010599999999998388
3.3449	2	0.00011999999999989797
3.34491	3	0.00032999999999994145
3.34513	2	0.0007599999999996498
3.34519	3	0.00034000000000045105
3.34519	2	0.0002899999999996794
3.34538	3	0.0006099999999999994
3.34548	4	0.0008400000000001739
3.34548	3	0.0008699999999999264
3.3458	2	0.0005100000000002325
3.34585	3	0.0004900000000001015
3.34621	4	0.0011299999999998533
3.34631	3	0.0010599999999998388
3.3464	4	0.00012000000000078614
3.3464	3	0.00032999999999994145
3.3464	4	0.000740000000000407
3.3464	5	0.0003100000000006986
3.34654	6	0.0002899999999996794
3.34654	5	0.000580000000000247
3.34665	6	0.0008299999999996643
3.34665	5	0.0008400000000001739
3.34677	6	0.0004900000000001015
3.34687	5	0.00045999999999946084
3.34698	4	0.001120000000000232
3.34724	5	0.001060000000000727
3.34734	4	0.00011999999999989797
3.34756	5	0.00032999999999994145
3.34756	6	0.000700000000000145
3.34756	7	0.0002900000000005676
3.3476	8	0.000280000000000058
3.34766	7	0.0005499999999996064
3.34769	6	0.0008400000000001739
3.34772	7	0.0008099999999995333
3.34772	6	0.0004499999999998394
3.34783	7	0.0004500000000007276
3.34783	6	0.001100000000000101
3.34816	5	0.0010700000000003485
3.34816	4	0.00010999999999938836
3.34864	3	0.00034000000000045105
3.34884	2	0.0006699999999995043
3.34889	3	0.00025999999999992696
3.34889	2	0.000280000000000058
3.34918	3	0.0005199999999998539
3.34918	2	0.0008400000000001739
3.34946	3	0.000780000000000669
3.34951	2	0.00042000000000008697
3.34993	3	0.0004499999999998394
3.35002	4	0.0010799999999999699
3.35002	3	0.0010700000000003485
3.35002	4	0.00011000000000027654
3.35002	5	0.0003399999999995629
3.35002	4	0.000760000000000538
3.35024	5	0.00034000000000045105
3.35024	4	0.0002899999999996794
3.35028	5	0.0006099999999999994
3.35036	6	0.0008400000000001739
3.35036	5	0.0008599999999994168
3.35049	4	0.0005099999999993443
3.35069	3	0.0004999999999997229
3.35086	4	0.0011299999999998533
3.35096	3	0.001060000000000727
3.35118	4	0.00011999999999989797
3.35118	5	0.00032999999999994145
3.35118	6	0.0007299999999998974
3.35131	5	0.00030999999999981043
3.35133	6	0.0002899999999996794
3.35137	5	0.0005799999999993588
3.35142	6	0.0008400000000001739
3.35142	5	0.0008299999999996643
3.35154	6	0.00047999999999959186
3.35154	5	0.000460000000000349
3.35168	6	0.0011300000000007415
3.35179	5	0.001060000000000727
3.35187	4	0.00011999999999989797
3.35216	5	0.00032999999999994145
3.35226	4	0.000700000000000145
3.35255	3	0.000280000000000058
3.3526	4	0.0002899999999996794
3.3526	3	0.0005499999999996064
3.35263	4	0.0008400000000001739
3.35289	5	0.0008099999999995333
3.35289	4	0.0004500000000007276
3.35298	5	0.0004500000000007276
3.35322	4	0.001100000000000101
3.35372	3	0.0010599999999998388
3.35375	4	0.00011999999999989797
3.35375	3	0.00032999999999994145
3.35375	4	0.0006800000000000139
3.35375	5	0.00025000000000030553
3.35395	6	0.000280000000000058
3.35395	5	0.0005200000000007421
3.35407	6	0.0008499999999997954
3.35407	5	0.000780000000000669
3.35423	4	0.00042000000000008697
3.3544	3	0.0004499999999998394
3.3547	2	0.0008900000000000574
3.35483	3	0.001020000000000465
3.35492	4	0.00023999999999979593
3.35492	5	0.0003500000000000725
3.35492	6	0.00046999999999997044
3.35505	5	0.0004499999999998394
3.35507	4	0.0005899999999998684
3.35513	5	0.000760000000000538
3.35513	4	0.0003399999999995629
3.35525	5	0.000280000000000058
3.35525	4	0.00031999999999943185
3.3553	5	0.00034000000000045105
3.35552	4	0.00046999999999997044
3.35558	3	0.0007900000000002905
3.35565	4	0.0009399999999999409
3.356	3	0.0008699999999999264
3.35623	4	0.0005199999999998539
3.35625	3	0.0004900000000001015
3.35631	4	0.001120000000000232
3.35631	3	0.0010599999999998388
3.3566	4	0.00011999999999989797
3.3566	3	0.00013000000000040757
3.3567	4	0.00019999999999953388
3.35693	3	0.00046999999999997044
3.35706	4	0.0008699999999999264
3.35743	3	0.0007899999999994023
3.35749	4	0.00032999999999994145
3.35749	3	0.000280000000000058
3.35749	4	0.000580000000000247
3.35749	5	0.0005399999999999849
3.35766	6	0.0006099999999999994
3.35766	5	0.00046999999999997044
3.35778	6	0.0005199999999998539
3.35778	5	0.0006400000000006401
3.35796	4	0.0007900000000002905
3.35811	3	0.00046999999999997044
3.35844	2	0.0011300000000007415
3.35866	3	0.0010699999999994603
3.35866	4	0.00011000000000027654
3.35866	5	0.0003399999999995629
3.35878	4	0.00032999999999994145
3.35879	3	0.0003700000000002035
3.35884	4	0.0004299999999997084
3.35884	3	0.00046999999999997044
3.35892	4	0.0005699999999997374
3.35896	5	0.0005100000000002325
3.35896	4	0.0005499999999996064
3.35926	3	0.0008400000000001739
3.35929	2	0.0006599999999998829
3.35939	3	0.0003399999999995629
3.35973	2	0.00025999999999992696
3.35974	3	0.00046999999999997044
3.35996	2	0.0005899999999998684
3.36002	3	0.0007900000000002905
3.36002	2	0.0011100000000006105
3.36031	3	0.0010599999999998388
3.36031	2	0.00011999999999989797
3.36032	3	0.00034000000000045105
3.36063	2	0.0006699999999995043
3.36079	3	0.00019999999999953388
3.36114	2	4.999999999988347e-05
3.36114	3	0.00034000000000045105
3.36123	4	0.00048000000000048004
3.36123	3	0.0006300000000001305
3.36123	4	0.0008000000000008001
3.36123	5	0.0008399999999992858
3.36137	6	0.0006800000000000139
3.36137	5	0.000300000000000189
3.36148	6	0.0002300000000001745
3.36148	5	0.00048000000000048004
3.36162	6	0.000560000000000116
3.3617	5	0.0008499999999997954
3.36181	4	0.0010799999999999699
3.36209	5	0.0010599999999998388
3.36217	4	0.00011999999999989797
3.36244	5	0.00032999999999994145
3.36249	4	0.0007599999999996498
3.36255	5	0.00031999999999943185
3.36255	4	2.0000000000131024e-05
3.36266	5	0.0003100000000006986
3.36266	4	0.0004700000000008586
3.36299	3	0.000620000000000509
3.36367	2	0.0009199999999998099
3.36372	3	0.0008400000000001739
3.36372	2	0.0007900000000002905
3.36401	3	0.0003900000000003345
3.36401	2	0.00020000000000042206
3.36429	3	0.00048000000000048004
3.36434	2	0.0005300000000003635
3.36476	3	0.0009100000000001884
3.36485	2	0.0011299999999998533
3.36507	3	0.0010599999999998388
3.36507	2	0.00011999999999989797
3.36512	3	0.00032999999999994145
3.36519	4	0.0007299999999998974
3.36519	3	0.00030999999999981043
3.36552	2	1.0000000000509601e-05
3.36569	3	0.000280000000000058
3.36616	4	0.00046999999999997044
3.3662	3	0.0006099999999999994
3.36625	4	0.0009100000000001884
3.36625	3	0.0008400000000001739
3.36637	4	0.0007999999999999119
3.36637	3	0.0003700000000002035
3.36652	4	0.00018000000000029104
3.3667	3	0.0004900000000001015
3.36699	4	0.0005100000000002325
3.36737	3	0.0009099999999993003
3.36743	4	0.001120000000000232
3.36743	3	0.0010599999999998388
3.36746	4	0.00011999999999989797
3.36772	5	0.00032999999999994145
3.36772	4	0.000700000000000145
3.36781	5	0.0002900000000005676
3.36805	4	3.999999999937387e-05
3.36855	3	0.0002400000000006841
3.36878	4	0.00046999999999997044
3.36878	3	0.000580000000000247
3.3689	4	0.0009099999999993003
3.3689	3	0.0008399999999992858
3.36923	2	0.0007899999999994023
3.36966	3	0.0003399999999995629
3.3699	2	0.000140000000000029
3.36996	3	0.00047999999999959186
3.36996	2	0.0004900000000001015
3.37008	3	0.0009300000000003195
3.37008	2	0.001100000000000101
3.37013	3	0.0010699999999994603
3.37041	2	0.00011000000000027654
3.37049	3	0.00034000000000045105
3.37106	4	0.0006699999999995043
3.37108	3	0.00025999999999992696
3.37114	4	5.9999999999504894e-05
3.37114	3	0.0002200000000005531
3.37143	4	0.00048000000000048004
3.37143	3	0.000560000000000116
3.37154	4	0.0009100000000001884
3.37176	3	0.0008399999999992858
3.37189	4	0.0007799999999997809
3.37226	3	0.00032000000000032003
3.37236	4	0.00011000000000027654
3.37249	5	0.0004499999999998394
3.37249	4	0.00048000000000048004
3.37261	5	0.0009600000000000719
3.37261	4	0.0010799999999999699
3.37283	5	0.0010700000000003485
3.37294	4	0.00010999999999938836
3.37319	5	0.00034000000000045105
3.37361	4	0.0007599999999996498
3.37367	5	0.0003500000000000725
3.37367	4	9.000000000014552e-05
3.37379	5	0.00027000000000043656
3.37379	4	0.00046999999999997044
3.37412	3	0.0005299999999994753
3.37479	2	0.0009499999999995623
3.37485	3	0.0008400000000001739
3.37485	2	0.000860000000000305
3.37513	3	0.000440000000000218
3.37513	2	0.00016000000000016001
3.37515	3	0.000460000000000349
3.37546	2	0.00047999999999959186
3.37562	3	0.0009499999999995623
3.37597	2	0.0010899999999995913
3.37598	3	0.0010599999999998388
3.3762	4	0.00011999999999989797
3.3762	3	0.00034000000000045105
3.37631	4	0.0007299999999998974
3.37631	3	0.0003100000000006986
3.37645	4	0.0001299999999995194
3.37664	3	0.00025000000000030553
3.37692	4	0.00046999999999997044
3.37728	5	0.0004900000000001015
3.37732	4	0.0009399999999999409
3.37737	5	0.0008400000000001739
3.37737	4	0.0008299999999996643
3.37749	5	0.000440000000000218
3.37749	4	0.0001299999999995194
3.37782	3	0.0004499999999998394
3.3785	2	0.0004900000000001015
3.37855	3	0.0009600000000000719
3.37855	2	0.0010699999999994603
3.37884	3	0.0010599999999998388
3.37884	2	0.00012000000000078614
3.37912	3	0.00032999999999994145
3.37917	2	0.000700000000000145
3.3796	3	0.000280000000000058
3.37968	2	0.00016000000000016001
3.3799	3	0.0002199999999996649
3.3799	2	0.00045999999999946084
3.37995	3	0.00046999999999997044
3.38002	4	0.0009399999999999409
3.38002	3	0.0008400000000001739
3.38035	2	0.0008099999999995333
3.38052	3	0.00043000000000059657
3.381	4	0.00011999999999989797
3.38103	3	0.0004299999999997084
3.38108	4	0.0004900000000001015
3.38108	3	0.0009600000000000719
3.3812	4	0.0010300000000000864
3.3812	3	0.001060000000000727
3.38135	4	0.00011999999999989797
3.38153	3	0.00032999999999994145
3.38182	4	0.0006800000000000139
3.3822	3	0.00025000000000030553
3.38226	4	0.00018000000000029104
3.38226	3	0.00018999999999991246
3.38229	4	0.0004399999999993298
3.38255	5	0.00047999999999959186
3.38255	4	0.0009499999999995623
3.38265	5	0.0008400000000001739
3.38288	4	0.0007799999999997809
3.38338	3	0.00043000000000059657
3.38361	4	0.00013000000000040757
3.38361	3	0.00039999999999995595
3.38373	4	0.00047999999999959186
3.38373	3	0.0009599999999991837
3.38406	2	0.0010099999999999554
3.3845	3	0.0010599999999998388
3.38473	2	0.00010999999999938836
3.38479	3	0.0010700000000003485
3.38479	2	0.00021000000000004349
3.38491	3	7.00000000000145e-05
3.38491	2	0.00046999999999997044
3.38497	3	0.0009499999999995623
3.38524	2	0.0010700000000003485
3.38532	3	0.00011999999999989797
3.3859	4	3.999999999937387e-05
3.38591	3	0.00047999999999959186
3.38597	4	0.0009499999999995623
3.38597	3	0.0010300000000000864
3.38626	4	0.00011999999999989797
3.38626	3	0.0010599999999998388
3.38637	4	0.00023999999999979593
3.38659	3	4.000000000026205e-05
3.38672	4	0.00046999999999997044
3.38709	3	0.0009399999999999409
3.3872	4	0.0010599999999998388
3.38732	5	0.00011999999999989797
3.38732	4	0.00013000000000040757
3.38744	5	0.000600000000000378
3.38744	4	0.0010700000000003485
3.38767	5	0.0010700000000003485
3.38777	4	0.00011000000000027654
3.38802	5	0.0010699999999994603
3.38844	4	0.00027000000000043656
3.3885	5	9.999999999621423e-06
3.3885	4	0.00046999999999997044
3.38862	5	0.0009399999999999409
3.38862	4	0.0010700000000003485
3.38895	3	0.00010999999999938836
3.38962	2	0.00011999999999989797
3.38968	3	0.0005999999999994898
3.38968	2	0.0010699999999994603
3.38996	3	0.001180000000000625
3.38996	2	0.0013499999999995183
3.38999	3	1.0000000000509601e-05
3.39029	2	0.00047999999999959186
3.39046	3	0.0009499999999995623
3.3908	2	0.0011700000000001154
3.39081	3	0.0001299999999995194
3.39103	4	0.0005999999999994898
3.39103	3	0.0010799999999999699
3.39114	4	0.0011799999999997368
3.39114	3	0.0012799999999995038
3.39128	4	7.00000000000145e-05
3.39147	3	0.0004700000000008586
3.39176	4	0.0009400000000008291
3.39211	5	0.001180000000000625
3.39215	4	3.999999999937387e-05
3.3922	5	0.0004900000000001015
3.3922	4	0.0009600000000000719
3.39232	5	0.0011499999999999844
3.39232	4	0.0012999999999996348
3.39265	3	5.000000000077165e-05
3.39267	4	0.00048000000000048004
3.39314	5	0.0009500000000004505
3.39333	4	0.0012499999999997513
3.39338	5	0.000600000000000378
3.39338	4	0.0010700000000003485
3.3935	5	0.0025700000000004053
3.39367	6	0.00046999999999997044
3.39367	5	0.0009399999999999409
3.394	4	0.0012999999999996348
3.39451	3	0.0005999999999994898
3.39473	4	0.0010699999999994603
3.39473	3	0.002569999999999517
3.39485	4	0.00046999999999997044
3.39485	3	0.0009399999999999409
3.39518	2	0.001300000000000523
3.39536	3	0.000600000000000378
3.39583	4	0.0010700000000003485
3.39585	3	0.0024500000000005073
3.39591	4	0.00046999999999997044
3.39591	3	0.0009399999999999409
3.39603	4	0.0012999999999996348
3.39603	3	0.0004900000000001015
3.39618	4	0.0009600000000000719
3.39636	3	0.0024600000000001288
3.39666	4	0.00046999999999997044
3.39703	3	0.0009399999999999409
3.39709	4	0.0012900000000000134
3.39709	3	0.0006099999999999994
3.39713	4	0.0010799999999999699
3.39738	5	0.0025700000000004053
3.39738	4	0.00047999999999959186
3.39748	5	0.0009499999999995623
3.39771	4	0.0012999999999996348
3.39804	5	0.0005999999999994898
3.39821	4	0.0010799999999999699
3.39844	5	0.002569999999999517
3.39844	4	0.00046999999999997044
3.39852	5	0.0009500000000004505
3.39856	6	0.001300000000000523
3.39856	5	0.000600000000000378
3.39887	6	0.0010700000000003485
3.39889	5	0.0024500000000005073
3.39956	4	0.00046999999999997044
3.39962	5	0.0009499999999995623
3.39962	4	0.0012999999999996348
3.39974	5	0.00047999999999959186
3.39974	4	0.0009499999999995623
3.40007	3	0.002449999999999619
3.40073	4	0.00046999999999997044
3.40074	3	0.0009399999999999409
3.4008	4	0.001300000000000523
3.4008	3	0.000600000000000378
3.40109	4	0.0010700000000003485
3.40109	3	0.0025700000000004053
3.4012	4	0.00046999999999997044
3.40142	3	0.0009399999999999409
3.40156	4	0.0012999999999996348
3.40192	3	0.000600000000000378
3.40203	4	0.0010700000000003485
3.40215	5	0.0011900000000002464
3.40215	4	0.0006700000000003925
3.40227	5	0.000880000000000436
3.40227	4	0.000560000000000116
3.4025	5	0.00046999999999997044
3.4026	4	0.00046999999999997044
3.40285	5	0.0009399999999999409
3.40327	4	0.0007799999999997809
3.40333	5	0.0004499999999998394
3.40333	4	0.0006099999999999994
3.40345	5	0.0006600000000007711
3.40345	4	0.0010799999999999699
3.40377	3	0.0016199999999999548
3.40445	2	0.0006800000000000139
3.40451	3	0.00032999999999994145
3.40451	2	0.00046999999999997044
3.40479	3	0.0005500000000004945
3.40479	2	0.0009399999999999409
3.40482	3	0.0010299999999991982
3.40512	2	0.0003399999999995629
3.40529	3	0.0004499999999998394
3.40563	2	0.0004900000000001015
3.40564	3	0.0009600000000000719
3.40585	4	0.000980000000000203
3.40585	3	0.0016300000000004644
3.40597	4	0.00031999999999943185
3.40597	3	0.0003500000000000725
3.40612	4	0.00048000000000048004
3.4063	3	0.0009500000000004505
3.40659	4	0.0008799999999995478
3.40694	5	0.0007999999999999119
3.40698	4	0.0003599999999996939
3.40703	5	0.000600000000000378
3.40703	4	0.0007700000000001594
3.40715	5	0.0008999999999996788
3.40715	4	0.00046999999999997044
3.40748	3	0.0009399999999999409
3.40751	4	0.000980000000000203
3.40798	5	0.000620000000000509
3.40816	4	2.9999999999752447e-05
3.40821	5	0.00046999999999997044
3.40821	4	0.0006999999999992568
3.40833	5	0.000700000000000145
3.4085	6	0.0004499999999998394
3.4085	5	0.0005699999999997374
3.40883	4	0.0005199999999998539
3.40934	3	0.0005999999999994898
3.40956	4	0.0007099999999997664
3.40956	3	0.0010699999999994603
3.40968	4	0.0010899999999995913
3.40968	3	0.0007500000000000284
3.41001	2	0.0010799999999999699
3.41019	3	0.001180000000000625
3.41066	4	0.0001499999999996504
3.41068	3	2.0000000000131024e-05
3.41074	4	0.00046999999999997044
3.41074	3	0.000700000000000145
3.41086	4	0.0009199999999998099
3.41086	3	0.000700000000000145
3.41102	4	0.0004499999999998394
3.41119	3	0.00019999999999953388
3.41149	4	0.000600000000000378
3.41186	3	0.0007099999999997664
3.41192	4	0.001040000000000596
3.41192	3	0.0012300000000005085
3.41196	4	0.0010799999999999699
3.41221	5	0.0010799999999999699
3.41221	4	0.0007500000000000284
3.41232	5	0.000140000000000029
3.41254	4	0.00043000000000059657
3.41288	5	0.00046999999999997044
3.41304	4	0.0006800000000000139
3.41327	5	0.00046999999999997044
3.41327	4	0.00032999999999994145
3.41335	5	0.00039999999999995595
3.41339	6	0.0005199999999998539
3.41339	5	0.0004900000000001015
3.4137	6	0.0004999999999997229
3.41372	5	0.0007099999999997664
3.41439	4	0.0006399999999997519
3.41445	5	0.000460000000000349
3.41445	4	0.0007599999999996498
3.41457	5	0.001260000000000261
3.41457	4	0.0010799999999999699
3.4149	3	9.000000000014552e-05
3.41556	4	0.00030999999999981043
3.41557	3	0.000140000000000029
3.41563	4	0.00046999999999997044
3.41563	3	0.0007799999999997809
3.41592	4	0.0006699999999995043
3.41592	3	0.00032999999999994145
3.41604	4	0.0005199999999998539
3.41625	3	0.00040999999999957737
3.41639	4	0.00031999999999943185
3.41675	3	0.0005999999999994898
3.41686	4	0.0008200000000000429
3.41698	5	0.000760000000000538
3.41698	4	0.0007999999999999119
3.4171	5	0.0006399999999997519
3.4171	4	0.0005399999999999849
3.41733	5	0.0010799999999999699
3.41743	4	0.0007900000000002905
3.41769	5	0.00039999999999995595
3.4181	4	0.000140000000000029
3.41816	5	0.00016000000000016001
3.41816	4	0.00046999999999997044
3.41825	5	0.0006399999999997519
3.41828	6	0.0006500000000002615
3.41828	5	0.00032999999999994145
3.4186	4	0.0005100000000002325
3.41872	5	0.0005199999999998539
3.41908	6	0.0005999999999994898
3.41928	5	0.0006699999999995043
3.41934	6	0.0008299999999996643
